id,gender,masterCategory,subCategory,articleType,baseColour,season,usage
37690,Unisex,Accessories,Bags,Backpacks,Blue,Summer,Casual
20627,Women,Accessories,Wallets,Wallets,Brown,Winter,Casual
41610,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual
11160,Men,Accessories,Ties,Ties,Grey,Fall,Formal
25355,Men,Apparel,Innerwear,Briefs,Black,Summer,Casual
24287,Men,Apparel,Topwear,Sweatshirts,Grey,Summer,Casual
5879,Women,Apparel,Topwear,Tshirts,Pink,Summer,Casual
33230,Unisex,Accessories,Bags,Laptop Bag,Brown,Summer,Casual
45082,Women,Apparel,Loungewear and Nightwear,Nightdress,Pink,Summer,Casual
14620,Men,Apparel,Topwear,Shirts,Blue,Summer,Formal
44150,Men,Personal Care,Fragrance,Deodorant,Brown,Spring,Casual
25167,Women,Accessories,Bags,Handbags,Black,Winter,Casual
52809,Men,Accessories,Wallets,Wallets,Brown,Summer,Casual
10280,Women,Footwear,Shoes,Flats,Black,Fall,Casual
13405,Men,Apparel,Topwear,Shirts,Green,Summer,Casual
27630,Men,Apparel,Bottomwear,Trousers,Khaki,Summer,Casual
17899,Men,Apparel,Topwear,Jackets,Black,Fall,Casual
2052,Men,Apparel,Topwear,Tshirts,Brown,Winter,Casual
43375,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,Casual
55210,Women,Personal Care,Lips,Lipstick,Maroon,Spring,Casual
34227,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual
50762,Men,Footwear,Sandal,Sandals,Khaki,Winter,Casual
28678,Men,Apparel,Bottomwear,Track Pants,Black,Summer,Casual
23290,Women,Accessories,Watches,Watches,White,Winter,Casual
22342,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual
16177,Men,Footwear,Sandal,Sandals,Black,Summer,Casual
46607,Women,Footwear,Shoes,Heels,Silver,Winter,Casual
7520,Men,Apparel,Topwear,Tshirts,Blue,Summer,Sports
19903,Unisex,Footwear,Shoes,Casual Shoes,Black,Fall,Casual
53583,Men,Accessories,Watches,Watches,Black,Winter,Casual
44534,Men,Footwear,Sandal,Sandals,White,Fall,Casual
36114,Men,Accessories,Wallets,Wallets,Black,Summer,Casual
39960,Men,Footwear,Sandal,Sandals,Brown,Spring,Casual
15396,Men,Footwear,Sandal,Sandals,White,Fall,Casual
52451,Women,Apparel,Loungewear and Nightwear,Nightdress,Pink,Winter,Casual
40194,Women,Apparel,Topwear,Kurtis,Mustard,Summer,Ethnic
33466,Women,Accessories,Belts,Belts,Pink,Summer,Casual
57123,Women,Apparel,Topwear,Tops,Red,Summer,Casual
11736,Men,Apparel,Topwear,Tshirts,Maroon,Fall,Casual
25503,Girls,Apparel,Dress,Dresses,Black,Fall,Casual
59885,Women,Apparel,Topwear,Tops,Beige,Fall,Casual
31331,Men,Footwear,Shoes,Formal Shoes,Black,Summer,Casual
18489,Men,Footwear,Sandal,Sandals,Black,Fall,Casual
13061,Men,Accessories,Watches,Watches,Black,Winter,Casual
43711,Women,Accessories,Jewellery,Bangle,Gold,Summer,Ethnic
22726,Men,Footwear,Shoes,Sports Shoes,Black,Fall,Sports
16513,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual
8930,Men,Accessories,Wallets,Wallets,Black,Fall,Casual
46263,Women,Apparel,Topwear,Tunics,Black,Summer,Casual
7144,Women,Apparel,Topwear,Tops,Blue,Fall,Casual
34643,Men,Footwear,Shoes,Sports Shoes,Black,Fall,Sports
50306,Men,Free Items,Free Gifts,Ties,Red,Summer,Formal
19769,Unisex,Accessories,Watches,Watches,Purple,Winter,Casual
55446,Women,Personal Care,Lips,Lipstick,Mauve,Spring,Casual
12381,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal
49019,Women,Accessories,Jewellery,Ring,Silver,Fall,Casual
31103,Boys,Apparel,Topwear,Tshirts,Black,Summer,Casual
50908,Women,Apparel,Saree,Sarees,Navy Blue,Fall,Ethnic
2604,Women,Apparel,Topwear,Tshirts,Maroon,Fall,Sports
43523,Women,Apparel,Bottomwear,Trousers,Beige,Winter,Casual
13253,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual
26988,Women,Apparel,Bottomwear,Jeggings,Blue,Fall,Casual
46051,Women,Accessories,Jewellery,Earrings,Gold,Winter,Casual
7376,Men,Footwear,Shoes,Casual Shoes,Grey,Winter,Casual
49825,Women,Footwear,Flip Flops,Flip Flops,Yellow,Winter,Casual
34471,Women,Footwear,Sandal,Sports Sandals,Grey,Summer,Casual
47183,Men,Footwear,Shoes,Casual Shoes,Red,Summer,Casual
44706,Women,Apparel,Topwear,Tops,White,Fall,Casual
5421,Boys,Apparel,Topwear,Tshirts,White,Summer,Casual
20243,Women,Apparel,Topwear,Tshirts,Blue,Fall,Casual
14076,Men,Apparel,Topwear,Shirts,Blue,Winter,Casual
21391,Men,Apparel,Topwear,Tshirts,Red,Fall,Casual
36326,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,Casual
57311,Women,Apparel,Innerwear,Bra,Black,Winter,Casual
33654,Women,Footwear,Flip Flops,Flip Flops,Red,Summer,Casual
15998,Men,Apparel,Topwear,Shirts,Brown,Fall,Casual
41274,Men,Accessories,Wallets,Wallets,Black,Summer,Casual
11504,Women,Footwear,Shoes,Flats,Black,Winter,Casual
38846,Women,Apparel,Dress,Dresses,Brown,Summer,Casual
53577,Women,Accessories,Watches,Watches,White,Winter,Casual
4735,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,Casual
45412,Women,Footwear,Shoes,Flats,White,Winter,Casual
15362,Men,Footwear,Sandal,Sandals,Black,Summer,Casual
39994,Men,Accessories,Eyewear,Sunglasses,Metallic,Winter,Casual
21157,Women,Apparel,Topwear,Shirts,Green,Summer,Casual
40160,Boys,Apparel,Bottomwear,Jeans,Navy Blue,Summer,Casual
33492,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual
24425,Men,Footwear,Shoes,Sports Shoes,Silver,Summer,Sports
10610,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual
56005,Women,Personal Care,Lips,Lipstick,Maroon,Spring,Casual
32540,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,Casual
42637,Women,Accessories,Jewellery,Bracelet,Gold,Winter,Casual
3510,Women,Apparel,Bottomwear,Capris,Black,Fall,Sports
26372,Women,Apparel,Bottomwear,Trousers,Grey,Summer,Formal
12147,Women,Apparel,Topwear,Kurtis,Green,Fall,Ethnic
13095,Men,Apparel,Topwear,Sweatshirts,Green,Fall,Sports
46297,Women,Personal Care,Fragrance,Deodorant,Green,Spring,Casual
6062,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual
47345,Women,Accessories,Wallets,Wallets,Bronze,Summer,Casual
9816,Unisex,Footwear,Shoes,Casual Shoes,Purple,Summer,Casual
17435,Women,Accessories,Watches,Watches,Blue,Winter,Casual
23600,Women,Personal Care,Fragrance,Fragrance Gift Set,Pink,Spring,Casual
26140,Men,Apparel,Bottomwear,Trousers,Black,Summer,Formal
46899,Men,Personal Care,Fragrance,Deodorant,Black,Summer,Casual
29934,Women,Accessories,Watches,Watches,Silver,Winter,Casual
3722,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual
9218,Men,Footwear,Shoes,Casual Shoes,Blue,Fall,Casual
30025,Men,Accessories,Watches,Watches,Black,Winter,Casual
27092,Women,Apparel,Topwear,Kurtas,Brown,Summer,Ethnic
7382,Men,Footwear,Shoes,Formal Shoes,Black,Winter,Formal
29108,Unisex,Accessories,Socks,Socks,Brown,Summer,Casual
51012,Women,Apparel,Innerwear,Bra,White,Summer,Casual
17607,Unisex,Accessories,Eyewear,Sunglasses,Silver,Winter,Casual
30819,Women,Apparel,Bottomwear,Leggings,Pink,Summer,Ethnic
48903,Women,Accessories,Jewellery,Pendant,Silver,Summer,Casual
47177,Men,Footwear,Sandal,Sandals,Black,Summer,Casual
37200,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual
1849,Men,Apparel,Topwear,Tshirts,White,Summer,Casual
14082,Men,Apparel,Topwear,Sweaters,Blue,Fall,Casual
53745,Women,Apparel,Bottomwear,Capris,Grey,Summer,Casual
15150,Men,Apparel,Topwear,Shirts,Red,Fall,Casual
4507,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports
45620,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,Casual
24617,Men,Accessories,Wallets,Wallets,Brown,Summer,Casual
40352,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,Casual
38248,Boys,Apparel,Topwear,Tshirts,Multi,Summer,Casual
56237,Men,Apparel,Loungewear and Nightwear,Night suits,Navy Blue,Summer,Casual
2294,Women,Apparel,Topwear,Tops,White,Fall,Sports
54104,Women,Footwear,Shoes,Flats,Brown,Winter,Casual
26524,Men,Footwear,Shoes,Casual Shoes,Grey,Spring,Casual
12711,Women,Footwear,Shoes,Sports Shoes,Grey,Fall,Sports
49489,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Casual
42061,Unisex,Accessories,Bags,Mobile Pouch,Pink,Summer,Casual
3346,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual
31593,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual
17263,Men,Apparel,Topwear,Tshirts,Red,Fall,Casual
23056,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual
54938,Women,Apparel,Topwear,Tshirts,Sea Green,Summer,Casual
6634,Men,Footwear,Shoes,Sports Shoes,Brown,Summer,Sports
47513,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,Casual
35133,Women,Accessories,Jewellery,Bracelet,Cream,Winter,Casual
22184,Men,Footwear,Shoes,Casual Shoes,Tan,Fall,Casual
51476,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual
21701,Women,Accessories,Watches,Watches,White,Winter,Casual
4163,Men,Footwear,Shoes,Sports Shoes,Yellow,Fall,Sports
45244,Unisex,Accessories,Watches,Watches,Black,Winter,Casual
44396,Men,Footwear,Shoes,Sports Shoes,Black,Summer,Sports
32316,Women,Accessories,Watches,Watches,Pink,Winter,Casual
56653,Men,Footwear,Shoes,Casual Shoes,Olive,Summer,Casual
24273,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual
10046,Men,Apparel,Topwear,Tshirts,Green,Fall,Casual
4351,Men,Apparel,Topwear,Tshirts,Brown,Summer,Casual
45076,Women,Apparel,Innerwear,Bra,Purple,Winter,Casual
15706,Unisex,Accessories,Socks,Socks,White,Fall,Sports
32918,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual
21533,Women,Accessories,Bags,Handbags,Pink,Winter,Casual
53113,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual
5283,Men,Apparel,Topwear,Tshirts,White,Summer,Casual
56461,Women,Personal Care,Nails,Nail Polish,Nude,Spring,Casual
25193,Women,Accessories,Bags,Handbags,Beige,Winter,Casual
40504,Men,Accessories,Watches,Watches,White,Winter,Casual
1623,Unisex,Accessories,Bags,Backpacks,Red,Summer,Casual
44998,Men,Accessories,Watches,Watches,Black,Winter,Casual
24041,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual
10274,Men,Footwear,Shoes,Formal Shoes,Black,Fall,Formal
18019,Women,Accessories,Belts,Belts,Blue,Winter,Casual
30673,Men,Accessories,Eyewear,Sunglasses,Gold,Winter,Casual
48769,Women,Accessories,Jewellery,Jewellery Set,White,Summer,Casual
43381,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,Casual
26716,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual
12523,Girls,Footwear,Sandal,Sandals,Blue,Fall,Casual
18825,Men,Accessories,Wallets,Wallets,Brown,Fall,Formal
6406,Men,Footwear,Shoes,Casual Shoes,White,Summer,Casual
17051,Men,Footwear,Sandal,Sandals,Tan,Spring,Casual
23264,Men,Accessories,Watches,Watches,Brown,Winter,Casual
3948,Women,Apparel,Topwear,Tops,White,Summer,Casual
51644,Men,Accessories,Watches,Watches,White,Winter,Casual
16183,Men,Footwear,Shoes,Formal Shoes,Black,Fall,Formal
35301,Women,Accessories,Jewellery,Earrings,Silver,Winter,Ethnic
44739,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,Casual
14049,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual
1882,Men,Apparel,Topwear,Tshirts,Red,Winter,Casual
36319,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,Casual
14875,Women,Accessories,Umbrellas,Umbrellas,Purple,Summer,Casual
38283,Boys,Apparel,Topwear,Tshirts,Green,Summer,Casual
19756,Women,Accessories,Watches,Watches,Cream,Winter,Casual
55479,Women,Personal Care,Lips,Lip Liner,Brown,Spring,Casual
46852,Girls,Footwear,Flip Flops,Flip Flops,Purple,Winter,Casual
49026,Women,Accessories,Jewellery,Ring,Silver,Summer,Casual
50937,Men,Apparel,Innerwear,Innerwear Vests,Grey,Summer,Casual
27059,Women,Accessories,Bags,Handbags,Grey,Summer,Casual
18684,Men,Apparel,Innerwear,Briefs,Brown,Summer,Casual
7349,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual
31900,Women,Apparel,Innerwear,Briefs,Black,Summer,Casual
28011,Men,Apparel,Innerwear,Trunk,White,Winter,Casual
27865,Women,Apparel,Topwear,Shirts,Purple,Summer,Casual
8133,Women,Accessories,Watches,Watches,White,Winter,Casual
7947,Men,Apparel,Topwear,Tshirts,White,Fall,Sports
19564,Men,Apparel,Topwear,Tshirts,Green,Fall,Casual
6895,Women,Apparel,Topwear,Tops,White,Summer,Casual
22719,Men,Footwear,Shoes,Sports Shoes,White,Fall,Sports
13862,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual
28223,Women,Personal Care,Fragrance,Deodorant,Red,Spring,Casual
50339,Women,Apparel,Topwear,Kurtis,Yellow,Summer,Ethnic
58154,Men,Accessories,Headwear,Caps,Blue,Summer,Casual
40997,Girls,Apparel,Bottomwear,Jeans,Black,Summer,Casual
57920,Men,Accessories,Socks,Socks,White,Summer,Casual
41845,Unisex,Accessories,Bags,Backpacks,Black,Summer,Casual
59086,Women,Apparel,Innerwear,Briefs,Maroon,Summer,Casual
58968,Men,Personal Care,Fragrance,Perfume and Body Mist,Yellow,Spring,Casual
33459,Women,Accessories,Belts,Belts,Black,Summer,Casual
20872,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,Formal
36917,Men,Accessories,Wallets,Wallets,Black,Winter,Casual
41079,Men,Footwear,Flip Flops,Flip Flops,Brown,Summer,Casual
39163,Women,Apparel,Topwear,Kurtas,Black,Summer,Ethnic
9485,Unisex,Accessories,Bags,Handbags,Black,Winter,Casual
16974,Men,Footwear,Sandal,Sandals,Navy Blue,Fall,Casual
8557,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual
49670,Men,Accessories,Eyewear,Sunglasses,White,Winter,Casual
19100,Women,Apparel,Topwear,Kurtas,Mustard,Fall,Ethnic
34218,Men,Apparel,Topwear,Tshirts,Off White,Summer,Casual
28647,Women,Apparel,Topwear,Tshirts,Blue,Summer,Sports
2851,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual
16148,Women,Apparel,Topwear,Tops,Blue,Fall,Casual
3983,Men,Apparel,Topwear,Tshirts,White,Summer,Casual
29795,Men,Apparel,Topwear,Shirts,Olive,Summer,Casual
25964,Women,Apparel,Topwear,Tunics,Red,Summer,Casual
58530,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,Casual
5248,Women,Footwear,Shoes,Sports Shoes,White,Summer,Sports
25158,Women,Accessories,Bags,Handbags,Black,Winter,Casual
45881,Men,Accessories,Watches,Watches,Black,Winter,Casual
52836,Women,Accessories,Jewellery,Earrings,Red,Fall,Casual
39507,Unisex,Accessories,Bags,Backpacks,Black,Summer,Casual
44953,Men,Personal Care,Fragrance,Deodorant,Black,Spring,Casual
11963,Men,Footwear,Sandal,Sandals,Brown,Fall,Casual
58702,Women,Apparel,Topwear,Kurtas,Multi,Summer,Ethnic
20618,Women,Accessories,Bags,Mobile Pouch,Green,Winter,Casual
39735,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,Casual
4994,Men,Footwear,Shoes,Sports Shoes,Black,Summer,Sports
56698,Men,Apparel,Topwear,Kurtas,Blue,Summer,Ethnic
5846,Women,Apparel,Topwear,Tops,White,Summer,Casual
48590,Women,Accessories,Jewellery,Earrings,Silver,Summer,Casual
43178,Men,Accessories,Watches,Watches,Silver,Winter,Casual
19332,Women,Apparel,Topwear,Jackets,Black,Fall,Casual
31558,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,Formal
8765,Women,Footwear,Sandal,Sports Sandals,Black,Fall,Casual
43944,Women,Footwear,Shoes,Heels,Gold,Winter,Casual
28475,Women,Apparel,Topwear,Kurtas,Blue,Summer,Ethnic
55821,Women,Apparel,Loungewear and Nightwear,Night suits,Grey Melange,Summer,Casual
42896,Women,Accessories,Belts,Belts,Navy Blue,Summer,Casual
18026,Women,Accessories,Wallets,Wallets,Pink,Winter,Casual
48756,Women,Accessories,Jewellery,Jewellery Set,White,Summer,Casual
2099,Men,Apparel,Topwear,Shirts,White,Winter,Casual
9471,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal
17852,Women,Apparel,Topwear,Tshirts,White,Fall,Casual
16980,Men,Footwear,Shoes,Sports Shoes,White,Fall,Sports
49684,Men,Accessories,Ties,Ties,Blue,Summer,Formal
26729,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual
6439,Women,Footwear,Flip Flops,Flip Flops,Orange,Summer,Casual
3977,Women,Apparel,Topwear,Tops,Green,Summer,Casual
29761,Men,Accessories,Watches,Watches,White,Winter,Casual
22389,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual
25990,Women,Personal Care,Fragrance,Perfume and Body Mist,Blue,Spring,Casual
45049,Men,Footwear,Flip Flops,Flip Flops,Red,Fall,Casual
15739,Men,Footwear,Shoes,Sports Shoes,Charcoal,Summer,Sports
45875,Men,Accessories,Watches,Watches,White,Winter,Casual
11399,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,Casual
38421,Women,Accessories,Belts,Belts,Black,Summer,Casual
59624,Women,Apparel,Saree,Sarees,Black,Fall,Ethnic
11997,Men,Apparel,Topwear,Tshirts,Green,Fall,Casual
36789,Men,Accessories,Watches,Watches,Silver,Winter,Casual
10845,Men,Apparel,Topwear,Tshirts,Red,Fall,Casual
32329,Men,Accessories,Watches,Watches,Black,Winter,Casual
4960,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual
10079,Unisex,Footwear,Sandal,Sandals,Black,Fall,Casual
38613,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual
23855,Men,Footwear,Shoes,Casual Shoes,Yellow,Summer,Casual
48564,Men,Accessories,Jewellery,Bracelet,Steel,Summer,Casual
9643,Men,Apparel,Topwear,Shirts,Green,Fall,Casual
18214,Men,Accessories,Headwear,Caps,Navy Blue,Fall,Casual
35930,Men,Footwear,Shoes,Sports Shoes,Brown,Summer,Sports
8791,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal
22987,Men,Apparel,Bottomwear,Shorts,Grey,Summer,Sports
23069,Men,Apparel,Topwear,Sweaters,Black,Fall,Casual
54907,Boys,Apparel,Topwear,Tshirts,Blue,Summer,Casual
51449,Women,Apparel,Topwear,Tops,Yellow,Summer,Casual
42862,Women,Accessories,Bags,Clutches,Grey,Summer,Casual
29553,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual
1876,Men,Apparel,Topwear,Tshirts,White,Winter,Casual
20288,Men,Apparel,Topwear,Tshirts,Yellow,Fall,Casual
59240,Men,Accessories,Watches,Watches,White,Winter,Casual
4538,Men,Apparel,Topwear,Tshirts,White,Winter,Casual
24628,Men,Footwear,Shoes,Formal Shoes,Black,Fall,Formal
14881,Women,Accessories,Bags,Handbags,Black,Summer,Casual
15953,Men,Accessories,Ties,Ties,Black,Fall,Formal
56208,Women,Accessories,Jewellery,Pendant,Gold,Winter,Casual
51811,Women,Apparel,Loungewear and Nightwear,Nightdress,White,Summer,Casual
48100,Women,Apparel,Topwear,Tops,Rust,Summer,Casual
9227,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal
18670,Men,Footwear,Sandal,Sandals,Black,Fall,Casual
13298,Men,Apparel,Bottomwear,Shorts,White,Fall,Casual
35568,Men,Footwear,Shoes,Formal Shoes,Black,Summer,Formal
26943,Women,Apparel,Topwear,Tshirts,Yellow,Summer,Casual
29137,Women,Accessories,Eyewear,Sunglasses,Pink,Winter,Casual
17638,Unisex,Accessories,Scarves,Scarves,Red,Fall,Casual
30826,Women,Apparel,Bottomwear,Churidar,Navy Blue,Summer,Ethnic
47148,Women,Accessories,Bags,Handbags,Black,Summer,Casual
27891,Women,Apparel,Topwear,Shirts,Purple,Summer,Formal
42608,Women,Accessories,Jewellery,Pendant,Gold,Winter,Casual
19590,Women,Apparel,Topwear,Tops,White,Fall,Casual
12178,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual
18442,Women,Personal Care,Fragrance,Fragrance Gift Set,Pink,Spring,Casual
6861,Women,Apparel,Topwear,Tops,Cream,Summer,Casual
48332,Women,Accessories,Jewellery,Necklace and Chains,Gold,Fall,Casual
9015,Men,Footwear,Sandal,Sandals,Brown,Summer,Casual
30228,Men,Apparel,Topwear,Shirts,Black,Summer,Formal
12944,Men,Apparel,Topwear,Shirts,Yellow,Fall,Casual
13896,Men,Footwear,Shoes,Sports Shoes,Black,Fall,Sports
9829,Women,Apparel,Topwear,Tshirts,Blue,Fall,Casual
53548,Women,Apparel,Innerwear,Briefs,Purple,Summer,Casual
56806,Women,Apparel,Topwear,Kurtis,Brown,Summer,Ethnic
21168,Women,Apparel,Topwear,Tops,Blue,Fall,Casual
59072,Women,Apparel,Innerwear,Bra,Black,Summer,Casual
38045,Men,Accessories,Watches,Watches,Black,Winter,Casual
20886,Men,Footwear,Shoes,Sports Shoes,Black,Fall,Sports
21954,Women,Accessories,Bags,Handbags,Black,Winter,Casual
39197,Women,Footwear,Shoes,Heels,Bronze,Winter,Casual
21534,Women,Accessories,Bags,Handbags,Black,Winter,Casual
15701,Men,Apparel,Topwear,Sweaters,Grey,Fall,Casual
4356,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual
53114,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual
25194,Women,Accessories,Bags,Handbags,Black,Winter,Casual
10273,Men,Footwear,Sandal,Sandals,Black,Summer,Casual
1624,Unisex,Accessories,Bags,Backpacks,Black,Summer,Sports
38419,Women,Accessories,Belts,Belts,Black,Summer,Casual
53928,Women,Accessories,Bags,Handbags,White,Summer,Casual
40503,Men,Accessories,Watches,Watches,Black,Winter,Casual
43386,Men,Accessories,Wallets,Wallets,Black,Summer,Casual
9449,Men,Apparel,Topwear,Shirts,Purple,Fall,Formal
30674,Men,Accessories,Eyewear,Sunglasses,Grey,Winter,Casual
26711,Men,Apparel,Topwear,Tshirts,White,Summer,Casual
23263,Men,Accessories,Watches,Watches,Black,Winter,Casual
17056,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,Casual
18822,Men,Accessories,Wallets,Wallets,Brown,Summer,Formal
6401,Men,Footwear,Sandal,Sandals,Grey,Summer,Casual
35306,Women,Accessories,Jewellery,Earrings,Gold,Winter,Ethnic
51643,Men,Accessories,Watches,Watches,Black,Winter,Casual
16184,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,Formal
29759,Men,Accessories,Watches,Watches,Black,Winter,Casual
54103,Women,Footwear,Shoes,Heels,Black,Winter,Casual
2293,Women,Apparel,Topwear,Tshirts,Pink,Fall,Casual
3341,Men,Apparel,Topwear,Tshirts,Blue,Summer,Sports
42066,Unisex,Accessories,Accessories,Key chain,Black,Summer,Casual
12716,Men,Footwear,Shoes,Sports Shoes,Grey,Fall,Sports
35908,Women,Accessories,Bags,Handbags,Purple,Summer,Casual
26523,Men,Footwear,Shoes,Casual Shoes,Black,Fall,Casual
47514,Men,Apparel,Innerwear,Briefs,Red,Summer,Casual
6633,Men,Apparel,Topwear,Shirts,Black,Summer,Casual
23051,Women,Apparel,Dress,Dresses,Navy Blue,Fall,Casual
43988,Men,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,Casual
17264,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual
51471,Men,Apparel,Bottomwear,Jeans,Black,Summer,Casual
22183,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,Casual
35134,Women,Accessories,Jewellery,Bracelet,Navy Blue,Summer,Casual
45243,Women,Accessories,Watches,Watches,White,Winter,Casual
4164,Men,Footwear,Shoes,Sports Shoes,Silver,Summer,Sports
21706,Men,Accessories,Watches,Watches,White,Winter,Casual
44391,Women,Personal Care,Fragrance,Deodorant,Blue,Spring,Casual
11193,Men,Accessories,Watches,Watches,White,Winter,Casual
56654,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Casual
4958,Men,Apparel,Topwear,Tshirts,White,Summer,Casual
32311,Men,Accessories,Watches,Watches,Black,Winter,Casual
57786,Women,Personal Care,Makeup,Compact,Beige,Spring,Casual
10041,Women,Apparel,Topwear,Tshirts,Brown,Fall,Sports
24274,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual
3725,Women,Apparel,Topwear,Tshirts,Blue,Summer,Casual
51829,Women,Apparel,Innerwear,Bra,Red,Summer,Casual
42402,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual
29933,Women,Accessories,Watches,Watches,Silver,Winter,Casual
12372,Men,Apparel,Topwear,Shirts,Green,Fall,Formal
54567,Women,Apparel,Topwear,Kurtas,Maroon,Summer,Ethnic
48138,Women,Accessories,Wallets,Wallets,Purple,Summer,Casual
51015,Women,Apparel,Innerwear,Bra,White,Summer,Casual
7385,Men,Footwear,Shoes,Formal Shoes,Black,Winter,Formal
47170,Men,Footwear,Sandal,Sandals,Brown,Summer,Casual
34482,Women,Apparel,Topwear,Tops,Pink,Fall,Casual
6257,Women,Apparel,Topwear,Tshirts,Black,Winter,Casual
14085,Men,Apparel,Topwear,Sweaters,White,Fall,Casual
53742,Women,Apparel,Bottomwear,Capris,Black,Summer,Casual
37207,Women,Apparel,Bottomwear,Jeggings,Navy Blue,Summer,Casual
45627,Men,Apparel,Innerwear,Briefs,Grey,Summer,Casual
4500,Men,Footwear,Shoes,Sports Shoes,Brown,Summer,Sports
52690,Women,Accessories,Watches,Watches,Rose,Winter,Casual
15157,Men,Apparel,Topwear,Tshirts,Orange,Fall,Casual
59278,Women,Accessories,Watches,Watches,White,Winter,Casual
10425,Men,Apparel,Topwear,Shirts,Green,Fall,Casual
24610,Men,Apparel,Topwear,Shirts,White,Fall,Casual
56230,Men,Apparel,Loungewear and Nightwear,Night suits,Black,Summer,Casual
53570,Unisex,Accessories,Watches,Watches,Purple,Winter,Casual
38841,Women,Apparel,Dress,Dresses,Brown,Summer,Casual
41889,Men,Apparel,Bottomwear,Jeans,Blue,Winter,Casual
21150,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual
39993,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Casual
15365,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,Casual
45415,Women,Footwear,Shoes,Flats,White,Winter,Casual
4732,Men,Footwear,Flip Flops,Flip Flops,White,Summer,Casual
37809,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual
24422,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Casual
33495,Men,Apparel,Bottomwear,Shorts,Blue,Summer,Casual
40167,Men,Accessories,Eyewear,Sunglasses,Black,Winter,Casual
32547,Men,Personal Care,Fragrance,Deodorant,Black,Spring,Casual
59876,Women,Apparel,Dress,Dresses,Multi,Fall,Casual
56002,Women,Personal Care,Lips,Lipstick,Brown,Spring,Casual
