id,gender,masterCategory,subCategory,articleType,baseColour,season,usage
5815,2,1,33,96,13,2,0
59683,4,1,15,11,1,2,0
11930,2,2,26,80,1,0,5
49849,4,0,35,101,31,3,0
29190,2,0,2,50,1,2,0
22578,2,1,33,75,13,0,0
31953,2,2,26,80,44,2,5
50158,4,2,26,38,1,3,0
30881,4,1,33,49,29,2,1
28042,2,1,15,11,6,2,0
27836,2,0,3,6,33,2,0
46801,2,2,26,80,13,2,5
19705,2,1,33,75,33,0,0
8352,3,0,2,2,1,3,6
2668,4,0,2,37,32,3,0
50964,4,1,15,9,34,2,0
14826,2,0,3,6,1,2,0
33638,2,2,9,30,1,3,0
39302,2,2,26,15,4,3,0
11568,4,1,33,48,31,2,1
37298,2,0,35,101,2,3,0
58335,2,2,9,30,13,2,0
37896,3,0,29,78,2,2,0
36944,2,2,26,80,44,2,5
39130,4,1,4,51,13,0,0
58107,4,0,16,25,11,0,0
57973,4,1,24,73,4,0,1
7128,4,1,4,91,1,0,0
13831,2,1,33,86,19,0,0
28270,2,4,10,21,33,1,0
23698,2,0,8,83,1,3,0
49247,2,0,14,14,4,0,0
3588,3,2,26,15,33,2,0
8160,2,1,33,75,44,2,0
55618,2,2,26,15,1,2,0
19537,2,1,33,86,2,2,0
7914,2,1,33,96,32,0,0
48395,2,1,4,94,1,2,2
32345,2,0,35,101,1,3,0
56600,4,4,19,46,1,1,0
10015,2,1,33,96,44,0,0
24220,3,0,14,14,2,2,5
33297,2,1,33,75,2,2,0
40765,2,0,14,14,1,2,0
21752,4,0,2,37,1,3,0
59648,4,1,24,73,22,0,1
15567,4,2,26,38,40,3,0
45217,4,0,35,101,44,3,0
4130,2,2,26,15,33,2,0
10829,2,1,33,96,2,0,0
37637,1,1,33,96,42,2,0
53372,3,0,2,2,33,2,0
20680,2,2,26,15,4,3,0
23005,2,1,33,96,44,2,5
17230,2,0,8,83,1,3,0
47540,4,2,26,29,11,3,0
6667,4,2,26,80,1,2,5
46492,2,0,35,101,4,3,0
51425,2,1,33,75,45,2,2
23839,2,2,26,15,1,0,0
48508,4,1,33,90,25,2,0
30412,2,1,4,42,2,2,0
18278,4,1,33,48,2,0,1
13690,2,2,26,80,1,0,5
54157,4,0,16,62,13,0,0
12742,3,0,2,2,1,0,0
3315,2,1,33,96,4,2,0
6455,4,2,9,30,29,2,0
18876,2,2,26,31,1,2,2
34280,4,1,33,24,12,2,1
23237,4,1,33,48,2,0,1
51617,4,1,4,43,13,0,0
7587,2,2,26,80,44,2,5
30620,2,1,33,96,12,2,5
3127,2,1,33,96,12,2,0
42200,4,1,33,90,45,2,0
19198,2,1,33,75,44,0,0
32177,2,2,9,30,13,2,0
1670,2,1,33,96,13,0,0
40557,2,0,35,101,44,3,0
10227,4,0,2,37,32,3,0
45025,4,0,35,101,37,3,0
4302,3,1,33,96,29,2,0
21560,4,0,2,37,19,3,0
15755,2,1,15,40,13,2,0
52092,4,1,33,96,2,2,0
53140,4,2,26,38,33,3,0
33899,2,0,35,101,44,3,0
37405,4,0,2,37,4,2,0
8997,2,2,26,15,1,0,0
29369,2,1,33,75,16,2,2
22781,4,1,33,48,2,2,1
12928,2,1,33,96,2,0,0
47316,4,0,2,37,32,2,0
6031,4,1,33,96,2,2,0
23653,2,1,33,96,27,2,0
17466,4,1,15,9,44,2,0
3543,2,1,33,96,44,2,0
42664,4,1,33,48,44,2,1
12114,4,1,33,49,9,0,1
26321,2,1,4,92,1,0,5
30244,2,2,9,30,25,2,0
2491,2,1,33,96,2,0,5
9079,2,1,4,76,1,0,5
38029,4,0,35,101,16,3,0
40133,0,1,33,75,2,2,0
10643,2,1,33,96,2,0,0
57184,4,1,33,97,31,2,0
24476,2,2,23,72,4,0,0
56056,4,4,17,52,4,1,0
11791,4,1,33,48,25,0,1
21938,4,0,2,37,32,3,0
32513,2,2,23,72,4,3,0
38815,4,1,33,90,44,2,0
37061,4,0,3,6,32,2,0
44593,2,0,3,6,1,2,2
45441,2,1,33,96,2,2,0
4766,2,1,33,96,44,2,5
15331,2,1,4,76,44,2,5
10471,2,1,33,96,33,0,0
24644,2,0,5,20,31,2,2
40301,3,2,23,72,6,3,0
32721,2,1,15,11,44,2,0
25796,2,1,33,85,33,2,2
5486,0,1,33,96,25,2,0
37253,2,2,26,15,2,2,0
15103,4,1,33,48,33,0,1
45673,4,4,10,67,2,1,0
4554,2,2,26,80,44,2,5
36381,2,0,29,78,13,2,0
35504,2,2,23,72,28,2,0
16786,3,0,35,101,1,3,0
31998,2,0,29,78,4,2,2
51041,4,1,15,11,44,2,0
49882,4,0,35,101,11,3,0
48950,2,0,16,68,39,2,0
23461,2,0,25,74,1,3,0
50193,2,1,15,40,1,2,0
17654,4,2,26,38,0,3,0
47124,0,2,26,15,13,0,0
6203,4,1,33,96,2,2,0
12326,2,1,33,75,1,3,2
26113,2,1,33,75,32,2,2
3771,2,1,33,96,12,2,0
8399,2,1,33,96,1,0,5
29967,2,0,8,83,8,3,0
43584,1,1,33,90,31,2,0
30076,4,0,35,101,4,3,0
54533,2,2,26,80,1,0,5
8963,4,2,26,80,1,0,5
16540,2,1,33,75,33,0,0
22775,4,1,33,48,44,2,1
7117,3,0,2,2,13,3,0
50355,4,1,33,48,4,2,1
42690,4,2,26,29,3,3,0
55627,2,2,26,15,4,2,0
19508,2,0,3,6,4,0,0
27207,2,1,4,76,44,2,0
58904,2,0,32,89,13,2,0
33435,4,0,2,37,4,2,0
57170,4,1,33,90,1,2,0
24482,2,2,26,15,1,3,0
11765,2,1,33,96,44,0,0
58138,4,0,16,68,37,0,0
20022,2,1,33,75,2,0,0
44567,2,2,23,72,4,2,0
36147,2,2,9,30,1,0,0
4792,2,1,33,96,2,2,5
41829,4,2,26,29,1,3,0
52402,4,1,18,64,16,3,0
57342,4,1,15,9,37,3,0
10485,2,1,4,42,2,0,0
41227,2,2,9,30,2,0,0
25762,2,1,33,85,33,2,2
11557,4,1,33,48,44,2,1
56290,4,1,15,11,1,3,0
5472,2,2,26,80,44,2,5
44755,4,2,26,80,13,2,5
14025,2,1,4,76,13,0,5
20210,4,1,33,87,1,0,0
36375,2,0,29,78,25,2,0
7325,2,2,26,31,1,3,2
46002,4,1,24,73,43,2,1
16772,3,0,35,101,1,3,0
49876,4,0,35,101,44,3,0
22547,2,1,15,95,2,2,0
50167,4,2,26,38,4,3,0
27809,2,0,3,6,4,2,2
34422,2,1,33,96,29,2,0
3785,2,1,33,96,1,2,0
31150,0,1,33,96,25,2,0
51889,4,0,34,100,32,2,0
48198,2,0,8,83,1,3,0
43570,4,0,2,37,1,2,0
2657,4,0,2,37,31,3,0
30082,2,0,35,101,44,3,0
27035,4,2,26,29,9,3,0
39759,0,1,4,76,4,2,0
25306,4,0,34,100,4,3,0
11133,2,0,35,101,1,3,0
33263,0,1,33,96,44,2,0
40791,2,2,26,15,1,2,0
52254,2,1,15,11,13,2,0
36711,2,4,10,67,4,1,0
5016,2,1,33,96,2,2,0
14441,4,2,26,38,44,2,0
53386,3,2,26,15,12,0,0
20674,2,2,26,15,4,3,0
43928,4,2,26,38,44,3,0
28419,2,0,8,83,39,3,0
50503,2,1,15,11,14,3,0
34046,0,1,33,75,44,2,0
6693,2,1,33,96,4,2,0
35194,3,0,2,2,2,1,0
7741,2,2,26,80,1,0,5
46466,4,0,35,101,44,3,0
16316,2,1,33,96,25,0,0
2233,2,2,23,72,1,0,0
27451,4,1,15,9,0,2,0
55071,4,4,7,57,1,1,0
8709,3,0,8,83,1,3,0
34274,4,1,33,24,27,2,1
18882,4,1,33,75,44,0,0
50731,2,2,23,72,1,3,0
16124,2,1,33,96,25,0,5
22311,4,2,26,38,37,3,0
19950,2,1,33,87,28,0,0
7573,2,1,33,96,12,2,5
46654,4,4,10,21,13,1,0
27663,2,1,33,96,33,2,0
54391,4,0,2,37,2,2,0
13456,4,1,33,90,31,2,0
43326,4,1,33,96,2,2,0
2001,2,1,33,96,13,0,5
16918,2,1,4,42,2,0,0
31706,4,0,16,25,11,3,1
12584,3,1,33,96,12,0,0
55243,4,4,19,32,38,2,0
11301,4,1,4,42,2,0,0
41471,4,2,26,38,2,3,0
32183,2,2,9,30,1,2,0
33051,4,1,33,90,9,2,1
57514,2,2,26,15,4,2,0
25908,4,1,6,22,33,2,0
36523,4,0,2,37,31,2,0
21594,2,1,33,96,1,0,5
52066,2,1,33,96,2,2,0
14673,2,1,33,75,1,0,0
5224,3,0,2,58,2,3,0
44103,2,4,10,67,1,1,0
37891,3,0,29,78,22,2,0
57148,4,1,15,12,1,2,0
39137,4,1,1,47,32,2,1
36943,2,2,26,80,1,2,5
57974,4,1,24,73,22,0,1
5678,2,2,26,15,4,3,0
58100,4,0,16,66,37,3,0
41811,4,1,15,9,1,2,0
46208,4,0,16,3,1,3,0
28277,2,0,8,83,39,3,0
13836,2,1,4,76,25,0,0
34628,2,2,26,15,1,2,0
19530,2,1,33,86,25,0,0
7913,2,1,33,96,13,0,0
8167,2,1,33,75,12,2,0
49240,2,0,14,14,2,0,0
48392,2,1,4,94,25,2,0
31954,4,2,26,80,44,2,5
28045,2,1,15,11,25,2,0
17698,2,2,26,15,4,0,0
30886,4,1,33,48,33,2,1
8355,0,1,33,96,45,0,0
31168,1,1,6,22,44,2,0
19702,2,1,33,75,2,0,0
46806,2,2,26,80,29,2,5
13238,2,1,33,96,4,0,0
43548,2,2,23,72,15,2,0
28879,4,1,4,51,33,2,0
50963,4,1,4,42,2,2,0
14821,2,0,3,6,2,2,0
24688,2,2,23,72,1,1,0
39305,2,2,26,15,15,3,0
58332,2,2,9,30,33,2,0
20228,4,1,33,86,33,0,0
28421,2,0,8,83,1,3,0
43910,4,1,33,75,12,2,0
55875,4,4,21,61,4,1,0
7779,2,2,26,15,1,0,0
27469,4,1,15,12,1,0,0
34842,4,2,26,80,44,2,5
8731,2,1,33,75,12,0,0
22927,3,0,35,101,1,3,0
35990,4,1,6,22,31,2,0
19366,2,2,26,31,1,3,2
32389,4,1,33,90,2,2,2
39761,4,1,4,94,0,0,0
5812,4,1,33,96,1,2,0
11937,2,2,23,72,4,0,0
36729,1,1,33,90,31,2,0
59684,4,1,15,11,18,2,0
14479,2,2,26,15,12,0,0
44309,2,1,4,76,4,2,0
41449,2,2,26,15,44,0,0
39553,4,0,34,100,1,2,0
52862,4,0,16,25,12,0,0
11339,2,1,4,42,2,2,0
44907,2,1,33,96,1,2,0
33069,2,1,33,96,2,2,0
38481,1,1,33,90,44,2,0
15799,2,1,15,11,44,2,0
25930,4,1,4,77,1,2,0
33855,4,2,26,15,1,2,0
28613,2,2,26,80,13,2,5
2805,2,2,23,72,1,0,0
6499,2,2,26,31,1,3,2
19968,2,0,14,14,1,0,0
22329,2,1,33,86,13,0,0
2039,2,1,33,96,44,0,5
19154,2,1,33,96,13,2,0
26789,2,1,33,75,2,2,2
8503,3,0,29,78,44,2,5
16920,2,1,4,42,25,0,0
49624,4,2,26,38,2,3,0
47578,4,2,26,38,44,3,0
54953,2,1,33,96,13,2,0
17208,2,0,8,83,13,3,0
29507,4,0,35,101,2,3,0
42836,4,0,2,17,1,2,0
55881,4,4,21,61,29,1,0
18240,2,1,33,96,33,0,0
48530,2,2,9,30,1,0,0
23801,2,2,26,15,4,0,0
9617,2,1,33,75,12,0,0
19392,2,1,33,96,1,2,5
4934,4,1,6,22,30,2,0
56638,4,1,33,97,1,2,0
39795,2,1,4,94,1,2,2
38647,2,2,26,15,1,2,0
24218,2,2,26,80,1,2,5
4108,2,2,23,72,25,2,0
59670,4,1,24,73,2,0,1
10811,2,1,33,75,33,0,0
52896,4,1,24,73,31,0,1
45821,4,2,26,38,33,2,0
38475,4,0,34,100,33,2,0
53944,4,0,2,37,1,2,0
1648,4,0,2,2,31,2,6
21558,4,0,2,37,1,3,0
59442,2,1,33,75,12,0,2
32973,2,1,33,96,2,2,0
24816,4,1,33,90,2,0,0
58590,4,0,16,62,2,3,0
3923,2,1,4,91,25,2,0
29735,4,0,2,37,12,2,0
48702,4,0,16,25,37,2,0
17806,4,1,33,96,44,0,0
30618,2,1,33,96,33,2,0
9425,2,1,33,75,32,0,2
42238,4,1,33,97,13,2,0
38011,2,0,35,101,1,3,0
21900,4,1,33,48,2,0,1
37059,4,0,3,6,1,2,0
57980,1,1,33,90,44,2,0
59026,4,2,26,38,1,3,0
15309,2,2,26,80,44,0,5
56852,2,1,4,42,2,0,0
12910,2,1,33,75,2,0,0
28283,4,0,8,83,4,3,0
6009,2,1,33,75,2,2,0
26319,2,1,4,91,13,2,5
8193,2,1,33,75,2,2,0
9041,2,2,26,31,1,3,2
18416,2,2,26,15,44,0,0
54739,2,2,26,15,13,2,0
51079,4,3,11,34,2,2,1
26917,4,1,33,90,32,2,0
48968,2,0,16,68,39,2,0
30872,4,1,33,48,0,2,1
3749,2,1,33,96,2,2,0
49086,4,4,19,18,38,1,0
18624,2,1,33,86,9,0,0
48154,4,0,34,100,12,3,0
50997,4,1,15,9,13,2,0
9273,2,2,26,80,44,2,5
10449,2,1,33,96,1,0,0
15907,2,1,33,75,44,0,2
44799,4,1,33,90,1,2,0
59214,2,0,35,101,37,3,0
50736,2,2,23,72,4,3,0
18885,4,1,33,75,1,0,2
34273,4,1,33,24,12,2,1
46653,2,4,10,21,1,1,0
19957,2,1,33,86,13,0,0
7574,2,1,33,96,44,2,5
22316,2,1,33,41,13,0,0
16123,2,1,33,96,2,0,5
2006,2,1,33,96,44,0,0
43321,4,1,33,96,31,2,0
54396,4,0,2,37,1,2,0
13451,4,1,33,75,31,2,0
12583,3,1,33,96,12,0,0
55244,4,4,19,32,38,1,0
32184,2,2,9,30,45,2,0
41476,2,2,26,31,4,3,2
11306,4,1,4,42,2,0,0
44938,2,2,26,15,4,2,0
57513,2,2,26,15,4,2,0
33056,2,1,33,75,25,2,2
52061,2,1,33,96,44,2,0
21593,4,1,4,13,13,2,0
5223,3,0,2,98,13,3,0
20441,3,2,26,15,12,3,0
14674,2,1,33,75,45,0,0
11134,2,0,35,101,1,3,0
25301,4,0,34,100,4,3,0
33264,0,1,4,76,0,2,0
57721,4,4,17,52,18,1,0
11908,2,2,23,72,4,2,2
36716,0,1,33,96,44,2,0
53381,3,2,23,79,28,2,0
5011,4,1,33,90,31,2,0
34041,0,1,33,75,33,2,0
6694,2,0,29,78,1,2,5
50504,2,1,15,11,25,3,0
22124,2,2,26,31,4,2,2
46461,2,0,35,101,39,3,0
35193,3,0,2,2,13,1,0
7746,2,2,26,80,4,0,5
27456,4,1,15,9,44,3,0
2234,2,1,33,96,1,0,0
19359,4,1,15,11,9,2,0
57345,4,1,15,9,16,3,0
10482,2,1,33,75,2,0,0
11550,4,1,33,48,2,2,1
56297,4,1,15,11,32,2,0
25765,2,1,33,85,4,2,2
41220,2,2,9,30,33,0,0
20217,2,1,33,86,25,0,0
14022,2,1,4,76,25,0,5
44752,2,2,26,15,44,2,0
5475,2,2,9,30,4,3,0
36372,2,0,29,78,4,2,0
52637,4,0,2,37,32,2,0
22540,4,2,26,38,1,3,0
49871,4,0,35,101,1,3,0
16775,3,0,35,101,4,3,0
46005,4,1,24,73,24,2,1
7322,2,2,26,31,4,3,2
34425,2,1,33,96,29,2,0
50160,4,2,26,38,1,3,0
29994,4,0,35,101,1,3,0
3782,2,1,33,96,2,2,0
31157,0,1,33,96,12,2,0
46839,1,2,23,72,32,0,0
13207,2,2,26,80,37,1,5
27032,4,1,4,42,2,2,0
2650,4,0,2,37,4,3,0
30085,4,0,35,101,12,3,0
43577,1,1,33,90,30,2,0
28846,2,1,33,96,19,2,0
7110,3,0,2,2,25,3,0
22772,4,1,33,48,33,2,1
8964,4,2,26,80,44,0,5
16547,2,1,33,75,2,0,0
17495,2,2,9,30,1,2,0
50352,4,1,33,48,25,2,1
28248,2,4,10,21,2,1,0
34617,2,1,15,11,1,2,0
55620,2,2,26,15,4,2,0
42697,4,2,26,29,11,3,0
31365,2,1,33,96,13,2,0
43745,4,0,16,3,12,2,0
13035,4,2,26,38,1,3,0
57177,4,1,33,97,2,2,0
33432,4,0,2,37,12,2,0
58903,2,0,32,89,2,2,0
39108,1,0,14,14,2,2,5
41012,0,1,33,96,44,2,0
11762,4,1,33,96,45,0,0
44560,2,2,23,72,1,2,0
5647,4,2,26,29,1,2,0
20025,2,1,33,75,44,0,0
52405,4,1,18,64,1,3,0
56899,4,2,26,38,37,3,0
36140,2,2,26,80,1,2,5
4795,2,1,33,96,44,2,5
40306,3,2,23,72,44,3,0
24643,2,0,5,20,4,2,2
10476,2,1,33,75,31,0,0
56263,2,1,18,63,24,2,0
25791,2,1,33,85,32,2,2
15938,2,0,3,6,4,0,0
5481,2,2,26,80,2,2,5
37254,2,2,26,15,2,2,0
4553,4,2,26,80,44,2,5
36386,2,0,29,78,1,2,0
15104,4,1,33,48,1,0,1
21331,2,0,8,83,1,3,0
49885,3,0,35,101,44,3,0
16781,3,0,35,101,1,3,0
51046,4,1,15,9,1,2,0
26928,4,1,6,22,1,2,0
6204,2,1,33,96,44,2,0
47123,0,2,26,15,2,3,0
50194,0,1,33,96,1,2,0
17653,3,2,9,30,2,2,0
23466,2,0,25,74,13,3,0
29960,2,0,8,83,8,3,0
3776,2,1,33,96,12,2,0
26114,2,1,33,75,32,2,2
12321,2,1,33,75,2,3,2
54534,2,2,26,80,44,0,5
30071,2,0,35,101,1,3,0
22786,2,1,4,42,2,0,0
8990,3,2,26,15,44,0,0
17461,2,0,35,101,1,3,0
9842,2,1,33,96,33,0,0
6036,4,1,33,96,1,2,0
47311,4,0,2,59,1,2,0
26326,2,2,26,80,44,1,5
12113,4,1,33,49,2,0,1
42663,4,1,33,48,9,2,1
3544,2,1,33,96,44,2,0
30243,2,2,9,30,1,2,0
2496,2,2,26,15,1,0,0
48359,4,0,2,17,11,2,0
18429,3,0,2,50,1,2,0
54706,4,1,33,48,44,0,1
10644,2,1,33,96,2,0,0
57183,4,1,33,97,16,2,0
40134,0,1,33,75,1,2,0
32514,2,2,9,30,1,2,0
56051,4,4,17,52,4,1,0
11796,4,1,33,48,12,0,1
36988,4,0,2,17,1,2,0
44594,2,0,3,6,1,2,2
37066,4,0,3,6,1,2,0
38812,4,1,33,90,5,2,0
59019,4,2,26,29,1,3,0
15336,2,1,4,76,13,0,0
21103,2,2,26,31,4,1,2
4761,2,1,33,96,12,2,5
17005,4,2,26,29,1,3,0
23230,4,1,33,48,2,0,1
6452,4,2,9,30,33,2,0
34287,4,1,33,24,12,2,1
18871,2,2,26,31,4,0,2
7580,2,1,33,96,1,2,5
51610,4,1,4,94,4,0,0
17839,2,2,26,80,44,0,5
30627,2,1,33,96,13,2,5
27690,4,0,2,37,1,3,0
12577,4,1,33,96,1,0,0
42207,4,1,33,90,44,2,0
3120,2,1,33,96,2,2,0
32170,4,0,29,78,31,2,0
39598,4,2,26,38,1,2,0
24015,2,1,33,96,1,0,0
10220,4,0,2,37,31,3,0
15752,2,1,15,40,25,2,0
52095,4,1,33,90,14,2,0
21567,2,2,26,15,44,2,0
4305,3,1,33,96,12,2,0
45022,4,0,35,101,44,3,0
53147,4,2,26,38,3,3,0
14680,2,1,33,96,45,0,0
56607,4,4,19,18,38,1,0
32342,2,0,35,101,44,3,0
40762,2,0,2,2,22,2,0
33290,2,1,33,75,1,2,0
38678,4,0,34,100,1,2,0
10012,2,1,4,91,25,0,5
4137,4,2,26,15,44,3,0
45210,4,0,35,101,44,3,4
15560,2,1,4,42,2,0,0
20687,2,2,26,15,4,3,0
37630,1,1,33,96,33,2,0
6660,4,2,26,15,4,2,0
47547,4,2,26,38,37,3,0
17237,2,1,33,96,44,0,0
42809,4,1,15,11,12,2,0
51422,2,1,33,75,42,2,0
46495,2,0,35,101,44,3,0
13697,3,0,2,2,33,0,0
34889,4,0,2,37,31,2,0
54150,4,0,16,62,29,0,0
30415,2,1,4,42,2,2,0
9628,2,1,33,75,2,0,0
42035,4,2,26,15,44,2,0
3312,2,2,26,80,1,1,5
12745,3,0,2,58,28,0,0
2260,2,1,33,96,1,0,0
9688,4,1,33,96,31,0,5
43147,3,0,2,2,33,2,0
13637,2,1,15,40,13,2,0
34829,2,2,26,80,25,2,5
27402,4,1,15,9,1,3,0
55022,4,4,17,54,32,1,0
50550,2,1,15,8,2,3,0
17297,2,0,29,78,1,2,5
34015,1,1,6,22,18,2,0
7712,2,2,26,80,1,0,5
29598,2,1,33,96,1,2,0
16345,2,1,33,75,31,0,2
51482,2,1,4,42,2,2,0
4197,2,1,33,96,2,2,0
36742,4,1,4,42,2,2,0
5045,2,2,26,15,1,2,0
37690,3,0,2,2,2,2,0
20627,4,0,34,100,4,3,0
41610,2,1,33,75,2,2,0
11160,2,0,32,89,13,0,2
25355,2,1,15,11,1,2,0
24287,2,1,33,87,13,2,0
5879,4,1,33,96,31,2,0
33230,3,0,2,50,4,2,0
45082,4,1,18,64,31,2,0
14620,2,1,33,75,2,2,2
44150,2,4,10,21,4,1,0
25167,4,0,2,37,1,3,0
52809,2,0,34,100,4,2,0
10280,4,2,26,29,1,0,0
13405,2,1,33,75,12,2,0
27630,2,1,4,94,15,2,0
17899,2,1,33,41,1,0,0
2052,2,1,33,96,4,3,0
43375,2,2,9,30,1,2,0
55210,4,4,17,54,19,1,0
34227,2,1,33,96,13,2,0
50762,2,2,23,72,15,3,0
28678,2,1,4,91,1,2,0
23290,4,0,35,101,44,3,0
22342,2,1,33,96,13,0,0
16177,2,2,23,72,1,2,0
46607,4,2,26,38,37,3,0
7520,2,1,33,96,2,2,5
19903,3,2,26,15,1,0,0
53583,2,0,35,101,1,3,0
44534,2,2,23,72,44,0,0
36114,2,0,34,100,1,2,0
39960,2,2,23,72,4,1,0
15396,2,2,23,72,44,0,0
52451,4,1,18,64,31,3,0
40194,4,1,33,49,24,2,1
33466,4,0,3,6,31,2,0
57123,4,1,33,90,33,2,0
11736,2,1,33,96,19,0,0
25503,1,1,6,22,1,0,0
59885,4,1,33,90,0,0,0
31331,2,2,26,31,1,2,0
18489,2,2,23,72,1,0,0
13061,2,0,35,101,1,3,0
43711,4,0,16,3,11,2,1
22726,2,2,26,80,1,0,5
16513,2,1,4,42,2,0,0
8930,2,0,34,100,1,0,0
46263,4,1,33,97,1,2,0
7144,4,1,33,90,2,0,0
34643,2,2,26,80,1,0,5
50306,2,3,11,89,33,2,2
19769,3,0,35,101,32,3,0
55446,4,4,17,54,20,1,0
12381,2,1,33,75,2,0,2
49019,4,0,16,68,37,0,0
31103,0,1,33,96,1,2,0
50908,4,1,24,73,25,0,1
2604,4,1,33,96,19,0,5
43523,4,1,4,94,0,3,0
13253,2,1,33,96,25,0,0
26988,4,1,4,43,2,0,0
46051,4,0,16,25,11,3,0
7376,2,2,26,15,13,3,0
49825,4,2,9,30,45,3,0
34471,4,2,23,79,13,2,0
47183,2,2,26,15,33,2,0
44706,4,1,33,90,44,0,0
5421,0,1,33,96,44,2,0
20243,4,1,33,96,2,0,0
14076,2,1,33,75,2,3,0
21391,2,1,33,96,33,0,0
36326,0,1,33,96,45,2,0
57311,4,1,15,9,1,3,0
33654,4,2,9,30,33,2,0
15998,2,1,33,75,4,0,0
41274,2,0,34,100,1,2,0
11504,4,2,26,29,1,3,0
38846,4,1,6,22,4,2,0
53577,4,0,35,101,44,3,0
4735,2,2,26,15,4,0,0
45412,4,2,26,29,44,3,0
15362,2,2,23,72,1,2,0
39994,2,0,8,83,21,3,0
21157,4,1,33,75,12,2,0
40160,0,1,4,42,25,2,0
33492,2,1,33,75,2,2,0
24425,2,2,26,80,37,2,5
10610,2,1,33,96,2,0,0
56005,4,4,17,54,19,1,0
32540,2,4,10,67,1,1,0
42637,4,0,16,10,11,3,0
3510,4,1,4,13,1,0,5
26372,4,1,4,94,13,2,2
12147,4,1,33,49,12,0,1
13095,2,1,33,87,12,0,5
46297,4,4,10,21,12,1,0
6062,2,1,33,96,1,2,0
47345,4,0,34,100,3,2,0
9816,3,2,26,15,32,2,0
17435,4,0,35,101,2,3,0
23600,4,4,10,33,31,1,0
26140,2,1,4,94,1,2,2
46899,2,4,10,21,1,2,0
29934,4,0,35,101,37,3,0
3722,2,1,33,96,12,2,0
9218,2,2,26,15,2,0,0
30025,2,0,35,101,1,3,0
27092,4,1,33,48,4,2,1
7382,2,2,26,31,1,3,2
29108,3,0,29,78,4,2,0
51012,4,1,15,9,44,2,0
17607,3,0,8,83,37,3,0
30819,4,1,4,51,31,2,1
48903,4,0,16,66,37,2,0
47177,2,2,23,72,1,2,0
37200,2,1,4,42,2,2,0
1849,2,1,33,96,44,2,0
14082,2,1,33,86,2,0,0
53745,4,1,4,13,13,2,0
15150,2,1,33,75,33,0,0
4507,2,2,26,80,44,2,5
45620,2,2,26,15,4,2,0
24617,2,0,34,100,4,2,0
40352,4,1,4,42,25,2,0
38248,0,1,33,96,22,2,0
56237,2,1,18,63,25,2,0
2294,4,1,33,90,44,0,5
54104,4,2,26,29,4,3,0
26524,2,2,26,15,13,1,0
12711,4,2,26,80,13,0,5
49489,2,2,26,15,1,2,0
42061,3,0,2,59,31,2,0
3346,2,1,33,96,1,2,0
31593,2,1,33,96,13,2,0
17263,2,1,33,96,33,0,0
23056,2,1,33,96,13,0,0
54938,4,1,33,96,36,2,0
6634,2,2,26,80,4,2,5
47513,2,1,15,11,25,2,0
35133,4,0,16,10,9,3,0
22184,2,2,26,15,40,0,0
51476,2,1,4,42,2,2,0
21701,4,0,35,101,44,3,0
4163,2,2,26,80,45,0,5
45244,3,0,35,101,1,3,0
44396,2,2,26,80,1,2,5
32316,4,0,35,101,31,3,0
56653,2,2,26,15,28,2,0
24273,2,1,33,96,25,2,0
10046,2,1,33,96,12,0,0
4351,2,1,33,96,4,2,0
45076,4,1,15,9,32,3,0
15706,3,0,29,78,44,0,5
32918,2,1,33,96,2,2,0
21533,4,0,2,37,31,3,0
53113,2,1,33,96,13,2,0
5283,2,1,33,96,44,2,0
56461,4,4,21,61,26,1,0
25193,4,0,2,37,0,3,0
40504,2,0,35,101,44,3,0
1623,3,0,2,2,33,2,0
44998,2,0,35,101,1,3,0
24041,2,1,33,96,1,0,0
10274,2,2,26,31,1,0,2
18019,4,0,3,6,2,3,0
30673,2,0,8,83,11,3,0
48769,4,0,16,44,44,2,0
43381,2,2,9,30,1,2,0
26716,2,1,33,96,33,2,0
12523,1,2,23,72,2,0,0
18825,2,0,34,100,4,0,2
6406,2,2,26,15,44,2,0
17051,2,2,23,72,40,1,0
23264,2,0,35,101,4,3,0
3948,4,1,33,90,44,2,0
51644,2,0,35,101,44,3,0
16183,2,2,26,31,1,0,2
35301,4,0,16,25,37,3,1
44739,2,2,26,15,13,2,0
14049,2,1,33,75,2,0,0
1882,2,1,33,96,33,3,0
36319,0,1,33,96,45,2,0
38283,0,1,33,96,12,2,0
19756,4,0,35,101,9,3,0
55479,4,4,17,53,4,1,0
46852,1,2,9,30,32,3,0
49026,4,0,16,68,37,2,0
50937,2,1,15,40,13,2,0
27059,4,0,2,37,13,2,0
18684,2,1,15,11,4,2,0
7349,2,1,33,96,13,0,0
31900,4,1,15,11,1,2,0
28011,2,1,15,95,44,3,0
27865,4,1,33,75,32,2,0
8133,4,0,35,101,44,3,0
7947,2,1,33,96,44,0,5
19564,2,1,33,96,12,0,0
6895,4,1,33,90,44,2,0
22719,2,2,26,80,44,0,5
13862,2,1,33,75,2,0,0
28223,4,4,10,21,33,1,0
50339,4,1,33,49,45,2,1
58154,2,0,14,14,2,2,0
40997,1,1,4,42,1,2,0
57920,2,0,29,78,44,2,0
41845,3,0,2,2,1,2,0
59086,4,1,15,11,19,2,0
58968,2,4,10,67,45,1,0
33459,4,0,3,6,1,2,0
20872,2,2,26,31,4,2,2
36917,2,0,34,100,1,3,0
41079,2,2,9,30,4,2,0
